OutageID,CircuitID,PoleID,StartDateKey,StartTime,EndDateKey,EndTime,CauseCode,WeatherEventType,CustomersAffected,MinutesOut,IsPlanned,IsWildfirePrevention
OUT_0007012,CKT_0063,P_0014609,20240127,08:42,20240127,08:42,TREES,Snow,353,35,False,False
OUT_0007013,CKT_0137,P_0000415,20190412,16:51,20190412,08:58,TREES,Storm,117,61,False,False
OUT_0007014,CKT_0092,,20190331,10:53,20190331,13:10,FIRE_PREVENT,Snow,3,5,False,True
OUT_0007015,CKT_0123,P_0010490,20220304,23:10,20220304,20:37,TREES,Wind,551,5,False,False
OUT_0007016,CKT_0143,P_0002447,20221007,18:30,20221007,12:51,TREES,Storm,1512,42,False,False
OUT_0007017,CKT_0106,P_0004855,20240123,20:33,20240123,07:52,WEATHER,Storm,117,39,False,False
OUT_0007018,CKT_0032,P_0001566,20220410,05:12,20220410,08:58,TREES,Wind,36,202,False,False
OUT_0007019,CKT_0015,P_0014344,20230112,06:24,20230112,09:40,TREES,Wind,11,428,False,False
OUT_0007020,CKT_0091,P_0005748,20211121,17:27,20211121,10:39,WEATHER,Wind,68,41,False,False
OUT_0007021,CKT_0046,P_0003601,20230610,13:59,20230610,00:35,TREES,Snow,176,131,False,False
OUT_0007022,CKT_0014,,20221231,09:53,20221231,12:26,TREES,Snow,129,49,False,False
OUT_0007023,CKT_0040,,20220328,01:12,20220328,00:46,WEATHER,Wind,69,28,False,False
OUT_0007024,CKT_0057,P_0007735,20210505,20:11,20210505,02:12,TREES,Wind,447,33,False,False
OUT_0007025,CKT_0025,,20230903,08:30,20230903,04:43,TREES,Storm,71,98,False,False
OUT_0007026,CKT_0027,P_0002820,20240902,11:34,20240902,15:25,ANIMALS,HeatWave,185,14,False,False
OUT_0007027,CKT_0033,P_0003177,20210528,05:47,20210528,23:05,TREES,Snow,8,63,False,False
OUT_0007028,CKT_0119,P_0006118,20201019,10:29,20201019,21:05,TREES,Snow,39,96,False,False
OUT_0007029,CKT_0013,,20241124,03:38,20241124,11:39,WEATHER,Storm,46,5,False,False
OUT_0007030,CKT_0025,P_0012354,20211103,06:53,20211103,07:34,EQUIP_FAIL,Wind,50,6,False,False
OUT_0007031,CKT_0116,P_0014415,20241022,19:28,20241022,11:18,WEATHER,Snow,270,19,False,False
OUT_0007032,CKT_0090,P_0014140,20210322,16:21,20210322,15:12,TREES,Wind,92,55,False,False
OUT_0007033,CKT_0096,P_0007326,20200305,08:02,20200305,10:12,EQUIP_FAIL,Wind,103,41,False,False
OUT_0007034,CKT_0115,P_0006795,20200408,00:49,20200408,21:10,WEATHER,Snow,90,79,False,False
OUT_0007035,CKT_0115,P_0004568,20220520,12:21,20220520,00:53,ANIMALS,Snow,703,245,False,False
OUT_0007036,CKT_0066,P_0011128,20200124,06:51,20200124,01:03,TREES,Storm,548,238,False,False
OUT_0007037,CKT_0070,P_0010047,20210715,02:30,20210715,15:08,TREES,Snow,156,43,False,False
OUT_0007038,CKT_0136,P_0005099,20240512,00:40,20240512,23:59,TREES,Wind,142,87,False,False
OUT_0007039,CKT_0026,,20240422,16:57,20240422,07:05,FIRE_PREVENT,Wind,277,52,False,True
OUT_0007040,CKT_0080,P_0004159,20191012,14:18,20191012,15:09,OTHER,Wind,76,47,False,False
OUT_0007041,CKT_0032,,20231230,11:27,20231230,22:48,WEATHER,Snow,60,15,False,False
OUT_0007042,CKT_0041,P_0000734,20191008,09:31,20191008,22:56,EQUIP_FAIL,HeatWave,28,18,False,False
OUT_0007043,CKT_0134,P_0003662,20220321,04:58,20220321,00:26,WEATHER,Storm,48,65,False,False
OUT_0007044,CKT_0093,P_0012716,20240420,08:36,20240420,13:40,TREES,Wind,53,47,False,False
OUT_0007045,CKT_0098,P_0004475,20240208,08:44,20240208,17:13,EQUIP_FAIL,None,6,35,False,False
OUT_0007046,CKT_0148,P_0001310,20220509,16:04,20220509,05:20,TREES,Storm,189,49,False,False
OUT_0007047,CKT_0029,,20240729,03:41,20240729,20:57,FIRE_PREVENT,HeatWave,59,27,False,True
OUT_0007048,CKT_0126,P_0004262,20231217,10:11,20231217,15:02,TREES,Wind,245,66,False,False
OUT_0007049,CKT_0121,,20240312,03:08,20240312,04:24,WEATHER,Snow,46,36,False,False
OUT_0007050,CKT_0011,,20220205,03:18,20220205,23:11,WEATHER,Snow,1094,119,False,False
OUT_0007051,CKT_0082,P_0012316,20191028,02:18,20191028,10:47,ANIMALS,Storm,113,267,False,False
OUT_0007052,CKT_0023,,20190704,06:56,20190704,22:34,TREES,Wind,177,41,False,False
OUT_0007053,CKT_0033,,20220404,06:14,20220404,06:01,TREES,Storm,48,115,False,False
OUT_0007054,CKT_0095,P_0002372,20190508,06:19,20190508,15:17,OTHER,Snow,105,99,False,False
OUT_0007055,CKT_0044,P_0008464,20200106,00:09,20200106,06:00,WEATHER,Storm,179,47,False,False
OUT_0007056,CKT_0046,P_0002264,20201206,04:07,20201206,05:19,OTHER,Storm,483,275,False,False
OUT_0007057,CKT_0114,,20240522,20:38,20240522,20:16,EQUIP_FAIL,Wind,16,49,False,False
OUT_0007058,CKT_0012,P_0000626,20220723,13:00,20220723,20:07,TREES,Snow,116,90,False,False
OUT_0007059,CKT_0143,,20210130,12:31,20210130,13:37,TREES,Wind,1830,266,False,False
OUT_0007060,CKT_0064,,20230125,21:51,20230125,14:36,TREES,Storm,465,61,False,False
OUT_0007061,CKT_0007,P_0007391,20210510,06:12,20210510,03:25,TREES,Snow,101,298,False,False
OUT_0007062,CKT_0148,,20220816,22:48,20220816,23:39,WEATHER,Storm,282,32,False,False
OUT_0007063,CKT_0020,P_0002744,20221108,00:36,20221108,23:33,TREES,Storm,527,16,False,False
OUT_0007064,CKT_0019,P_0011464,20230815,10:05,20230815,09:12,WEATHER,Snow,183,271,False,False
OUT_0007065,CKT_0084,,20210530,22:32,20210530,11:20,TREES,Storm,239,114,False,False
OUT_0007066,CKT_0038,,20241111,21:28,20241111,11:19,WEATHER,Storm,28,41,False,False
OUT_0007067,CKT_0035,,20210213,03:40,20210213,23:24,TREES,Snow,17,17,False,False
OUT_0007068,CKT_0069,,20230824,15:10,20230824,23:05,WEATHER,Wind,561,5,False,False
OUT_0007069,CKT_0123,P_0013799,20200311,05:29,20200311,19:58,EQUIP_FAIL,HeatWave,720,34,False,False
OUT_0007070,CKT_0059,P_0014502,20201129,01:18,20201129,01:42,WEATHER,Wind,287,52,False,False
OUT_0007071,CKT_0108,P_0000105,20220303,14:04,20220303,00:09,WEATHER,Snow,452,34,False,False
OUT_0007072,CKT_0035,P_0010843,20190801,06:42,20190801,23:36,TREES,Snow,5,28,False,False
OUT_0007073,CKT_0130,P_0006658,20200405,03:06,20200405,15:30,WEATHER,Storm,102,191,False,False
OUT_0007074,CKT_0087,P_0010509,20210726,01:07,20210726,07:24,TREES,Storm,347,212,False,False
OUT_0007075,CKT_0068,P_0001139,20191230,10:36,20191230,19:07,WEATHER,Storm,1488,225,False,False
OUT_0007076,CKT_0014,P_0002674,20200716,00:04,20200716,04:47,OTHER,None,113,11,False,False
OUT_0007077,CKT_0017,,20211028,06:41,20211028,14:02,FIRE_PREVENT,HeatWave,335,50,False,True
OUT_0007078,CKT_0098,P_0007683,20191102,01:09,20191102,22:34,WEATHER,Wind,34,177,False,False
OUT_0007079,CKT_0087,,20190410,04:40,20190410,01:19,WEATHER,Storm,706,14,False,False
OUT_0007080,CKT_0059,P_0009112,20230816,10:17,20230816,02:14,EQUIP_FAIL,Storm,31,5,True,False
OUT_0007081,CKT_0145,,20190906,14:50,20190906,03:09,EQUIP_FAIL,HeatWave,26,154,False,False
OUT_0007082,CKT_0107,P_0009244,20191103,04:42,20191103,06:56,TREES,Wind,1164,105,False,False
OUT_0007083,CKT_0010,P_0000994,20210914,04:01,20210914,19:03,TREES,Wind,879,61,False,False
OUT_0007084,CKT_0115,,20220913,12:44,20220913,03:08,TREES,Storm,101,15,False,False
OUT_0007085,CKT_0033,P_0004684,20210525,02:59,20210525,11:25,WEATHER,Wind,124,78,False,False
OUT_0007086,CKT_0115,P_0003081,20190413,13:08,20190413,13:31,EQUIP_FAIL,Snow,88,65,False,False
OUT_0007087,CKT_0046,,20230404,08:22,20230404,20:24,TREES,Wind,115,166,False,False
OUT_0007088,CKT_0087,P_0006936,20190406,10:02,20190406,05:58,TREES,Storm,94,5,False,False
OUT_0007089,CKT_0086,P_0005629,20200527,03:35,20200527,20:24,OTHER,Storm,328,37,False,False
OUT_0007090,CKT_0019,P_0005091,20210430,14:04,20210430,15:25,WEATHER,Storm,35,5,False,False
OUT_0007091,CKT_0019,P_0003180,20190302,18:35,20190302,17:49,WEATHER,Storm,127,43,False,False
OUT_0007092,CKT_0112,,20240226,09:56,20240226,08:50,FIRE_PREVENT,Snow,234,35,False,True
OUT_0007093,CKT_0034,P_0013436,20201003,14:35,20201003,13:42,EQUIP_FAIL,HeatWave,298,19,False,False
OUT_0007094,CKT_0043,P_0013010,20190225,03:30,20190225,19:39,EQUIP_FAIL,HeatWave,789,121,True,False
OUT_0007095,CKT_0025,P_0002709,20220104,15:38,20220104,05:41,ANIMALS,None,63,277,False,False
OUT_0007096,CKT_0026,,20240327,16:14,20240327,08:01,WEATHER,Snow,1002,146,False,False
OUT_0007097,CKT_0132,P_0004102,20231208,16:24,20231208,05:26,WEATHER,Storm,135,30,False,False
OUT_0007098,CKT_0023,P_0010936,20240817,19:10,20240817,14:15,TREES,Storm,205,20,False,False
OUT_0007099,CKT_0075,,20200208,16:29,20200208,07:30,TREES,Snow,102,224,False,False
OUT_0007100,CKT_0011,P_0007262,20220827,09:19,20220827,07:51,TREES,Snow,296,42,False,False
OUT_0007101,CKT_0051,P_0013007,20240320,16:00,20240320,15:32,FIRE_PREVENT,Storm,100,140,False,True
OUT_0007102,CKT_0003,P_0014408,20200523,14:36,20200523,07:02,TREES,Wind,660,5,False,False
OUT_0007103,CKT_0142,,20220626,17:35,20220626,14:49,EQUIP_FAIL,Snow,70,46,False,False
OUT_0007104,CKT_0148,P_0009397,20200609,05:10,20200609,09:45,TREES,Storm,26,130,False,False
OUT_0007105,CKT_0139,P_0004677,20240124,14:49,20240124,05:10,TREES,Snow,96,240,False,False
OUT_0007106,CKT_0034,,20230824,20:12,20230824,00:54,TREES,Snow,966,5,False,False
OUT_0007107,CKT_0013,P_0004810,20211103,02:10,20211103,23:39,OTHER,None,1627,54,False,False
OUT_0007108,CKT_0073,P_0011085,20191114,00:19,20191114,19:22,EQUIP_FAIL,HeatWave,56,83,True,False
OUT_0007109,CKT_0036,P_0004726,20230616,07:48,20230616,11:10,ANIMALS,None,85,237,False,False
OUT_0007110,CKT_0124,P_0008472,20200624,05:00,20200624,06:26,TREES,Snow,583,134,False,False
OUT_0007111,CKT_0030,,20221013,04:25,20221013,07:36,OTHER,None,65,41,False,False
OUT_0007112,CKT_0027,P_0009447,20240717,08:58,20240717,22:11,WEATHER,Snow,183,102,False,False
OUT_0007113,CKT_0073,P_0003423,20191123,00:35,20191123,19:22,TREES,Wind,273,47,False,False
OUT_0007114,CKT_0116,P_0006987,20230722,04:26,20230722,04:52,TREES,Storm,219,26,False,False
OUT_0007115,CKT_0030,P_0000594,20201018,02:01,20201018,17:22,ANIMALS,HeatWave,27,9,False,False
OUT_0007116,CKT_0055,P_0005661,20241010,19:06,20241010,23:38,OTHER,None,839,82,False,False
OUT_0007117,CKT_0021,,20190824,03:03,20190824,11:02,EQUIP_FAIL,Snow,65,151,False,False
OUT_0007118,CKT_0125,P_0012925,20210629,02:07,20210629,23:29,ANIMALS,None,521,137,False,False
OUT_0007119,CKT_0093,P_0005971,20201108,23:09,20201108,04:54,EQUIP_FAIL,Snow,48,170,False,False
OUT_0007120,CKT_0082,P_0007238,20211121,15:26,20211121,20:32,TREES,Storm,203,110,False,False
OUT_0007121,CKT_0058,P_0009224,20231122,01:44,20231122,20:56,OTHER,Snow,48,22,False,False
OUT_0007122,CKT_0145,P_0006759,20210812,14:00,20210812,18:17,TREES,Storm,40,28,False,False
OUT_0007123,CKT_0051,,20230401,08:03,20230401,15:25,TREES,Storm,167,24,False,False
OUT_0007124,CKT_0119,P_0013039,20210717,01:57,20210717,12:07,TREES,Wind,204,23,False,False
OUT_0007125,CKT_0052,P_0014716,20211022,20:19,20211022,02:45,TREES,Snow,84,70,False,False
OUT_0007126,CKT_0083,P_0004128,20220125,07:46,20220125,17:31,TREES,Snow,22,149,False,False
OUT_0007127,CKT_0086,P_0010621,20220723,23:19,20220723,04:37,EQUIP_FAIL,Wind,75,29,False,False
OUT_0007128,CKT_0135,,20190428,04:08,20190428,07:37,EQUIP_FAIL,Snow,26,47,False,False
OUT_0007129,CKT_0014,P_0013313,20190204,21:46,20190204,03:47,EQUIP_FAIL,Storm,10,238,False,False
OUT_0007130,CKT_0063,,20241224,13:52,20241224,11:15,WEATHER,Snow,218,63,False,False
OUT_0007131,CKT_0030,P_0009278,20240811,12:56,20240811,12:31,TREES,Wind,43,36,False,False
OUT_0007132,CKT_0001,,20201005,14:34,20201005,20:22,TREES,Storm,244,36,False,False
OUT_0007133,CKT_0135,P_0007026,20220929,09:15,20220929,02:47,TREES,Storm,245,131,False,False
OUT_0007134,CKT_0014,P_0008368,20190328,04:14,20190328,18:29,WEATHER,Storm,23,8,False,False
OUT_0007135,CKT_0117,,20240417,17:31,20240417,00:52,EQUIP_FAIL,None,220,81,False,False
OUT_0007136,CKT_0083,P_0007095,20211002,11:14,20211002,21:05,TREES,Storm,570,170,False,False
OUT_0007137,CKT_0054,P_0012880,20190617,01:29,20190617,19:05,WEATHER,Storm,387,15,False,False
OUT_0007138,CKT_0149,P_0012960,20220420,22:06,20220420,22:43,WEATHER,Snow,2,117,False,False
OUT_0007139,CKT_0064,,20201109,05:37,20201109,16:54,OTHER,HeatWave,1240,148,False,False
OUT_0007140,CKT_0139,,20240630,12:02,20240630,09:17,ANIMALS,HeatWave,37,42,False,False
OUT_0007141,CKT_0086,P_0001884,20220212,07:33,20220212,10:03,TREES,Snow,734,92,False,False
OUT_0007142,CKT_0005,,20210202,18:24,20210202,22:36,EQUIP_FAIL,HeatWave,279,20,True,False
OUT_0007143,CKT_0092,P_0000129,20230803,06:15,20230803,23:29,TREES,Storm,17,10,False,False
OUT_0007144,CKT_0106,P_0008199,20210111,15:46,20210111,08:50,TREES,Snow,25,30,False,False
OUT_0007145,CKT_0012,,20230913,06:50,20230913,08:04,TREES,Storm,13,81,False,False
OUT_0007146,CKT_0039,P_0011320,20241217,20:47,20241217,11:53,ANIMALS,Wind,603,232,False,False
OUT_0007147,CKT_0031,P_0004492,20190212,12:47,20190212,22:16,OTHER,Storm,474,168,False,False
OUT_0007148,CKT_0142,P_0004375,20211116,08:41,20211116,16:15,TREES,Snow,183,51,False,False
OUT_0007149,CKT_0142,P_0003753,20240202,04:00,20240202,23:19,WEATHER,Snow,174,20,False,False
OUT_0007150,CKT_0095,P_0001852,20240104,09:42,20240104,07:41,TREES,Storm,73,202,False,False
OUT_0007151,CKT_0126,P_0004935,20190614,11:35,20190614,12:54,TREES,Snow,64,86,False,False
OUT_0007152,CKT_0099,,20190103,03:58,20190103,17:40,TREES,Snow,94,8,False,False
OUT_0007153,CKT_0078,P_0011532,20190914,01:46,20190914,15:07,FIRE_PREVENT,HeatWave,282,120,False,True
OUT_0007154,CKT_0034,P_0000033,20200707,17:25,20200707,11:36,OTHER,None,88,40,False,False
OUT_0007155,CKT_0136,P_0001058,20191117,06:11,20191117,06:18,OTHER,None,284,88,False,False
OUT_0007156,CKT_0070,P_0008246,20221227,16:51,20221227,13:07,TREES,Wind,231,5,False,False
OUT_0007157,CKT_0024,P_0007929,20201012,10:04,20201012,14:13,ANIMALS,Snow,835,18,False,False
OUT_0007158,CKT_0131,P_0013265,20220904,05:25,20220904,04:47,WEATHER,Storm,32,115,False,False
OUT_0007159,CKT_0006,P_0009650,20190304,03:36,20190304,09:51,ANIMALS,Snow,344,315,False,False
OUT_0007160,CKT_0003,,20210116,05:01,20210116,11:33,TREES,Storm,384,44,False,False
OUT_0007161,CKT_0124,,20221009,09:52,20221009,23:04,EQUIP_FAIL,None,50,26,False,False
OUT_0007162,CKT_0009,P_0000900,20220104,08:31,20220104,16:35,TREES,Snow,1,38,False,False
OUT_0007163,CKT_0121,,20230906,21:50,20230906,21:54,TREES,Wind,438,45,False,False
OUT_0007164,CKT_0068,P_0007842,20230826,06:20,20230826,06:20,TREES,Snow,254,51,False,False
OUT_0007165,CKT_0031,P_0009974,20210324,19:09,20210324,18:43,TREES,Storm,28,46,False,False
OUT_0007166,CKT_0052,,20230913,19:29,20230913,17:24,TREES,Storm,97,17,False,False
OUT_0007167,CKT_0033,P_0000934,20240102,12:00,20240102,01:13,OTHER,Wind,212,11,False,False
OUT_0007168,CKT_0137,P_0002558,20230529,05:23,20230529,12:08,WEATHER,Snow,57,201,False,False
OUT_0007169,CKT_0027,,20201007,15:30,20201007,10:04,OTHER,Snow,356,48,False,False
OUT_0007170,CKT_0082,P_0007330,20201116,07:00,20201116,07:04,WEATHER,Storm,2721,104,False,False
OUT_0007171,CKT_0048,P_0010979,20210629,13:10,20210629,22:19,TREES,Wind,1211,104,False,False
OUT_0007172,CKT_0103,,20210117,05:04,20210117,13:47,FIRE_PREVENT,Storm,86,52,False,True
OUT_0007173,CKT_0003,P_0010889,20200526,00:58,20200526,00:40,EQUIP_FAIL,Snow,80,70,False,False
OUT_0007174,CKT_0029,P_0007777,20220730,06:49,20220730,18:12,WEATHER,Snow,54,230,False,False
OUT_0007175,CKT_0087,P_0004825,20240619,04:25,20240619,01:32,EQUIP_FAIL,Snow,295,60,False,False
OUT_0007176,CKT_0063,,20190520,16:54,20190520,22:12,OTHER,Storm,171,151,False,False
OUT_0007177,CKT_0031,P_0004419,20240327,06:21,20240327,20:21,EQUIP_FAIL,None,282,103,False,False
OUT_0007178,CKT_0144,P_0009856,20200605,18:30,20200605,07:18,EQUIP_FAIL,Snow,74,81,False,False
OUT_0007179,CKT_0146,P_0008899,20210116,15:05,20210116,11:38,TREES,Storm,50,51,False,False
OUT_0007180,CKT_0125,P_0014786,20200114,03:15,20200114,22:22,TREES,Snow,379,14,False,False
OUT_0007181,CKT_0024,,20190417,00:51,20190417,08:13,EQUIP_FAIL,Snow,267,102,False,False
OUT_0007182,CKT_0025,P_0006828,20240520,00:45,20240520,08:52,FIRE_PREVENT,HeatWave,166,69,False,True
OUT_0007183,CKT_0038,,20231112,01:51,20231112,18:55,EQUIP_FAIL,HeatWave,161,78,False,False
OUT_0007184,CKT_0003,,20230625,10:27,20230625,15:48,FIRE_PREVENT,Snow,25,68,False,True
OUT_0007185,CKT_0145,,20211010,20:58,20211010,11:37,TREES,Storm,14,42,False,False
OUT_0007186,CKT_0131,P_0004457,20190904,22:30,20190904,03:49,TREES,Snow,58,48,False,False
OUT_0007187,CKT_0071,,20210227,09:28,20210227,23:55,TREES,Wind,98,124,False,False
OUT_0007188,CKT_0067,P_0011383,20200815,19:21,20200815,00:09,TREES,Snow,645,27,False,False
OUT_0007189,CKT_0084,P_0012620,20221031,05:37,20221031,10:25,WEATHER,Storm,196,40,False,False
OUT_0007190,CKT_0073,,20240922,20:10,20240922,09:50,TREES,Storm,111,12,False,False
OUT_0007191,CKT_0053,P_0013981,20220815,14:24,20220815,02:51,EQUIP_FAIL,None,78,71,True,False
OUT_0007192,CKT_0144,P_0012641,20200922,05:32,20200922,16:00,TREES,Wind,36,142,False,False
OUT_0007193,CKT_0090,P_0001756,20191107,17:43,20191107,05:18,TREES,Wind,66,128,False,False
OUT_0007194,CKT_0096,P_0010448,20211209,00:25,20211209,14:53,FIRE_PREVENT,HeatWave,28,88,False,True
OUT_0007195,CKT_0022,P_0012079,20220913,06:14,20220913,18:00,TREES,Storm,125,37,False,False
OUT_0007196,CKT_0091,P_0005831,20230103,20:10,20230103,05:14,TREES,Storm,206,100,False,False
OUT_0007197,CKT_0135,P_0007143,20211019,23:20,20211019,02:08,WEATHER,Wind,108,19,False,False
OUT_0007198,CKT_0105,P_0006560,20231123,22:28,20231123,19:51,TREES,Wind,51,10,False,False
OUT_0007199,CKT_0146,P_0000632,20230815,05:17,20230815,20:10,TREES,Wind,15,54,False,False
OUT_0007200,CKT_0054,,20201230,12:15,20201230,23:44,EQUIP_FAIL,Wind,29,34,True,False
OUT_0007201,CKT_0044,,20191226,16:01,20191226,16:05,FIRE_PREVENT,None,41,116,False,True
OUT_0007202,CKT_0085,,20200313,21:47,20200313,17:54,FIRE_PREVENT,Snow,8,40,False,True
OUT_0007203,CKT_0048,,20200918,02:22,20200918,04:15,TREES,Snow,58,154,False,False
OUT_0007204,CKT_0085,P_0002502,20220131,22:53,20220131,06:04,EQUIP_FAIL,HeatWave,692,5,True,False
OUT_0007205,CKT_0099,P_0010999,20201107,16:30,20201107,01:05,TREES,Wind,237,64,False,False
OUT_0007206,CKT_0150,P_0007752,20230920,09:01,20230920,04:29,ANIMALS,None,183,55,False,False
OUT_0007207,CKT_0081,P_0014281,20220717,19:09,20220717,18:12,ANIMALS,None,806,13,False,False
OUT_0007208,CKT_0122,P_0011761,20190124,14:19,20190124,11:43,TREES,Snow,80,95,False,False
OUT_0007209,CKT_0078,P_0005028,20220123,22:53,20220123,20:50,TREES,Wind,141,162,False,False
OUT_0007210,CKT_0005,P_0010241,20200301,09:08,20200301,23:02,WEATHER,Snow,184,57,False,False
OUT_0007211,CKT_0050,P_0007217,20210313,06:14,20210313,00:52,WEATHER,Storm,320,83,False,False
OUT_0007212,CKT_0115,,20241219,00:20,20241219,03:59,WEATHER,Wind,556,105,False,False
OUT_0007213,CKT_0028,P_0009960,20241010,04:29,20241010,15:35,OTHER,HeatWave,158,32,False,False
OUT_0007214,CKT_0144,P_0012985,20240520,14:48,20240520,06:36,EQUIP_FAIL,None,209,192,True,False
OUT_0007215,CKT_0112,P_0000169,20210816,10:53,20210816,03:25,WEATHER,Storm,119,154,False,False
OUT_0007216,CKT_0055,P_0013141,20221113,23:01,20221113,11:51,ANIMALS,Storm,630,135,False,False
OUT_0007217,CKT_0115,P_0005573,20230217,01:05,20230217,07:40,EQUIP_FAIL,HeatWave,233,18,False,False
OUT_0007218,CKT_0056,P_0010183,20210420,23:50,20210420,01:27,OTHER,HeatWave,240,73,False,False
OUT_0007219,CKT_0008,P_0001119,20191205,18:30,20191205,09:04,WEATHER,Wind,42,171,False,False
OUT_0007220,CKT_0067,P_0002893,20220928,04:56,20220928,05:10,WEATHER,Snow,491,104,False,False
OUT_0007221,CKT_0073,P_0010121,20201028,22:13,20201028,01:37,OTHER,Wind,63,96,True,False
OUT_0007222,CKT_0134,,20201211,22:11,20201211,12:35,EQUIP_FAIL,None,125,306,False,False
OUT_0007223,CKT_0025,,20190801,07:12,20190801,08:08,TREES,Wind,380,6,False,False
OUT_0007224,CKT_0022,,20220221,13:46,20220221,04:52,EQUIP_FAIL,Wind,302,5,False,False
OUT_0007225,CKT_0111,,20240702,16:56,20240702,05:30,TREES,Snow,150,45,False,False
OUT_0007226,CKT_0146,P_0007378,20210716,06:49,20210716,18:30,EQUIP_FAIL,Wind,26,8,False,False
OUT_0007227,CKT_0085,P_0006058,20211029,05:28,20211029,18:12,FIRE_PREVENT,Wind,518,163,False,True
OUT_0007228,CKT_0127,,20230421,21:39,20230421,01:30,WEATHER,Wind,1073,75,False,False
OUT_0007229,CKT_0012,P_0000617,20190624,10:33,20190624,16:54,OTHER,Wind,6,44,False,False
OUT_0007230,CKT_0030,P_0003597,20240612,22:25,20240612,10:15,TREES,Wind,65,5,False,False
OUT_0007231,CKT_0045,P_0004615,20230804,19:30,20230804,01:12,TREES,Storm,244,33,False,False
OUT_0007232,CKT_0036,P_0007811,20190415,09:27,20190415,11:27,EQUIP_FAIL,None,402,267,False,False
OUT_0007233,CKT_0060,P_0011434,20240514,20:15,20240514,12:47,WEATHER,Snow,985,206,False,False
OUT_0007234,CKT_0139,,20230522,17:39,20230522,23:18,ANIMALS,None,3,101,False,False
OUT_0007235,CKT_0062,,20211228,00:30,20211228,10:30,EQUIP_FAIL,Wind,38,62,False,False
OUT_0007236,CKT_0070,,20190314,17:09,20190314,13:27,TREES,Snow,478,65,False,False
OUT_0007237,CKT_0064,P_0011921,20230912,13:15,20230912,11:14,EQUIP_FAIL,None,13,5,False,False
OUT_0007238,CKT_0147,P_0014579,20240720,05:10,20240720,19:28,OTHER,Snow,360,92,False,False
OUT_0007239,CKT_0032,P_0002040,20220805,10:14,20220805,11:53,ANIMALS,Snow,96,30,False,False
OUT_0007240,CKT_0074,,20190327,19:17,20190327,16:10,WEATHER,Snow,127,15,False,False
OUT_0007241,CKT_0022,,20210404,12:35,20210404,04:04,TREES,Snow,4,187,False,False
OUT_0007242,CKT_0031,P_0012474,20221223,13:12,20221223,03:32,EQUIP_FAIL,None,1296,14,False,False
OUT_0007243,CKT_0097,P_0010060,20201130,03:12,20201130,09:23,ANIMALS,Storm,102,151,False,False
OUT_0007244,CKT_0115,,20230617,03:55,20230617,15:30,EQUIP_FAIL,None,836,79,False,False
OUT_0007245,CKT_0085,P_0005275,20210802,06:14,20210802,15:18,WEATHER,Storm,64,85,False,False
OUT_0007246,CKT_0005,,20210211,20:46,20210211,18:55,OTHER,HeatWave,56,170,False,False
OUT_0007247,CKT_0011,,20200325,11:49,20200325,07:01,WEATHER,Storm,81,18,False,False
OUT_0007248,CKT_0132,P_0004281,20191130,13:06,20191130,21:15,TREES,Storm,183,32,False,False
OUT_0007249,CKT_0078,P_0006466,20191005,11:26,20191005,07:16,WEATHER,Snow,75,182,False,False
OUT_0007250,CKT_0115,P_0010368,20221021,04:35,20221021,23:32,OTHER,Wind,48,17,False,False
OUT_0007251,CKT_0139,P_0013341,20190101,17:23,20190101,09:22,ANIMALS,Snow,28,28,False,False
OUT_0007252,CKT_0062,,20240923,03:49,20240923,10:35,TREES,Storm,578,151,False,False
OUT_0007253,CKT_0123,,20190625,08:32,20190625,01:57,ANIMALS,None,469,5,False,False
OUT_0007254,CKT_0011,P_0003975,20231015,21:38,20231015,23:11,WEATHER,Storm,129,145,False,False
OUT_0007255,CKT_0030,,20190704,22:14,20190704,19:08,WEATHER,Snow,157,71,False,False
OUT_0007256,CKT_0137,P_0002953,20190103,10:56,20190103,19:03,ANIMALS,None,335,112,False,False
OUT_0007257,CKT_0050,P_0012123,20230223,16:44,20230223,18:18,EQUIP_FAIL,Storm,176,69,False,False
OUT_0007258,CKT_0122,,20200916,08:31,20200916,08:57,ANIMALS,Wind,141,12,False,False
OUT_0007259,CKT_0098,,20201009,23:31,20201009,18:31,FIRE_PREVENT,HeatWave,30,135,False,True
OUT_0007260,CKT_0036,P_0013585,20190811,10:58,20190811,16:12,EQUIP_FAIL,Snow,21,5,True,False
OUT_0007261,CKT_0104,P_0013795,20231107,03:43,20231107,20:28,TREES,Snow,37,54,False,False
OUT_0007262,CKT_0082,P_0001537,20231006,07:49,20231006,19:12,EQUIP_FAIL,Snow,1318,256,True,False
OUT_0007263,CKT_0013,P_0008807,20221024,18:46,20221024,17:41,TREES,Snow,492,90,False,False
OUT_0007264,CKT_0133,,20210921,13:08,20210921,04:39,TREES,Wind,36,23,False,False
OUT_0007265,CKT_0148,P_0006061,20191023,23:46,20191023,15:41,EQUIP_FAIL,None,78,52,False,False
OUT_0007266,CKT_0094,P_0001463,20200512,22:58,20200512,20:21,TREES,Wind,837,140,False,False
OUT_0007267,CKT_0091,P_0010634,20240821,08:07,20240821,22:51,ANIMALS,None,39,60,False,False
OUT_0007268,CKT_0101,,20211202,23:46,20211202,12:10,TREES,Snow,478,12,False,False
OUT_0007269,CKT_0092,P_0002655,20220624,12:31,20220624,14:19,TREES,Snow,88,49,False,False
