WorkOrderID,PoleID,CircuitID,WorkDateKey,WorkType,SpanFeetTreated,CostUSD,ContractorName
WO_00003131,P_0000920,CKT_0102,20241013,Mow,76.9,1255.66,GreenLine
WO_00003132,P_0002015,CKT_0123,20240826,Remove,56.5,888.01,TreeCo
WO_00003133,P_0004602,CKT_0102,20230527,Remove,33.8,410.54,TreeCo
WO_00003134,P_0000873,CKT_0038,20230618,Mow,59.1,958.62,TreeCo
WO_00003135,P_0008204,CKT_0060,20210105,Mow,61.5,611.54,SafeSpan
WO_00003136,P_0010547,CKT_0020,20240929,Patrol,63.7,689.83,GreenLine
WO_00003137,P_0012992,CKT_0100,20210505,Patrol,115.4,1195.15,TreeCo
WO_00003138,P_0012910,CKT_0140,20240503,Mow,107.3,2087.87,ClearPath
WO_00003139,P_0002652,CKT_0129,20190530,Remove,25.2,413.41,GreenLine
WO_00003140,P_0008887,CKT_0121,20211002,Mow,82.4,783.83,TreeCo
WO_00003141,P_0005801,CKT_0064,20200824,Trim,82.7,722.32,GreenLine
WO_00003142,P_0011989,CKT_0004,20220120,Trim,98.6,1667.76,TreeCo
WO_00003143,P_0003203,CKT_0012,20230219,Patrol,100.7,1314.66,SafeSpan
WO_00003144,P_0005397,CKT_0063,20240416,Trim,10.0,171.82,GreenLine
WO_00003145,P_0013746,CKT_0061,20190902,Trim,83.8,1323.37,TreeCo
WO_00003146,P_0013506,CKT_0118,20220521,Remove,82.0,865.82,TreeCo
WO_00003147,P_0008063,CKT_0051,20210710,Trim,94.6,1476.87,SafeSpan
WO_00003148,P_0005532,CKT_0072,20210209,Patrol,37.6,546.83,ClearPath
WO_00003149,P_0010207,CKT_0102,20240603,Remove,63.6,986.22,ClearPath
WO_00003150,P_0014549,CKT_0115,20191208,Patrol,86.9,976.43,ClearPath
WO_00003151,P_0002814,CKT_0028,20200515,Remove,69.3,1088.02,TreeCo
WO_00003152,P_0013301,CKT_0032,20201113,Patrol,23.8,236.93,ClearPath
WO_00003153,P_0009342,CKT_0130,20210306,Remove,58.7,496.74,GreenLine
WO_00003154,P_0003434,CKT_0015,20230504,Patrol,41.6,521.65,TreeCo
WO_00003155,P_0006678,CKT_0022,20190325,Trim,81.0,1509.76,GreenLine
WO_00003156,P_0013441,CKT_0109,20190505,Patrol,99.9,873.78,TreeCo
WO_00003157,P_0014672,CKT_0145,20230314,Patrol,65.4,1098.52,SafeSpan
WO_00003158,P_0011663,CKT_0125,20240521,Mow,72.0,643.8,ClearPath
WO_00003159,P_0012464,CKT_0024,20211228,Mow,92.1,1709.25,GreenLine
WO_00003160,P_0003534,CKT_0099,20210428,Remove,55.7,592.12,ClearPath
WO_00003161,P_0002065,CKT_0113,20210119,Patrol,57.1,525.73,TreeCo
WO_00003162,P_0005658,CKT_0018,20210203,Patrol,104.3,1622.55,TreeCo
WO_00003163,P_0006553,CKT_0041,20210417,Trim,109.7,1934.14,GreenLine
WO_00003164,P_0008268,CKT_0143,20241215,Patrol,59.6,937.77,TreeCo
WO_00003165,P_0012961,CKT_0143,20200325,Trim,61.6,1074.81,SafeSpan
WO_00003166,P_0003004,CKT_0109,20240205,Patrol,45.8,774.81,ClearPath
WO_00003167,P_0008121,CKT_0057,20240329,Trim,68.3,794.94,SafeSpan
WO_00003168,P_0001984,CKT_0021,20231215,Trim,98.5,1309.78,TreeCo
WO_00003169,P_0011969,CKT_0019,20230301,Patrol,95.3,1066.06,GreenLine
WO_00003170,P_0001373,CKT_0077,20200717,Mow,93.9,850.42,TreeCo
WO_00003171,P_0000480,CKT_0082,20230313,Remove,111.9,1421.1,ClearPath
WO_00003172,P_0003969,CKT_0145,20240823,Patrol,30.6,506.97,ClearPath
WO_00003173,P_0004883,CKT_0044,20190801,Remove,60.5,1016.93,ClearPath
WO_00003174,P_0002141,CKT_0061,20191219,Trim,101.8,1229.72,GreenLine
WO_00003175,P_0001494,CKT_0121,20240716,Remove,87.1,1257.75,TreeCo
WO_00003176,P_0011788,CKT_0136,20230116,Remove,80.1,1058.54,SafeSpan
WO_00003177,P_0004802,CKT_0011,20240405,Remove,76.1,862.13,ClearPath
WO_00003178,P_0000385,CKT_0071,20241021,Patrol,71.0,631.26,TreeCo
WO_00003179,P_0010725,CKT_0003,20220813,Patrol,138.8,1604.07,ClearPath
WO_00003180,P_0009968,CKT_0138,20241220,Patrol,37.6,494.38,GreenLine
WO_00003181,P_0013452,CKT_0140,20220209,Mow,68.5,978.09,GreenLine
WO_00003182,P_0008541,CKT_0147,20190504,Patrol,80.0,1532.22,GreenLine
WO_00003183,P_0001454,CKT_0136,20231224,Patrol,70.1,863.95,SafeSpan
WO_00003184,P_0002066,CKT_0103,20211209,Patrol,49.7,565.21,ClearPath
WO_00003185,P_0003451,CKT_0117,20201103,Trim,66.6,799.56,ClearPath
WO_00003186,P_0007406,CKT_0071,20221229,Patrol,61.7,1080.61,SafeSpan
WO_00003187,P_0014487,CKT_0106,20190804,Patrol,80.1,1318.81,GreenLine
WO_00003188,P_0001289,CKT_0057,20240726,Patrol,109.9,2062.41,TreeCo
WO_00003189,P_0011046,CKT_0012,20210830,Remove,101.0,1642.95,TreeCo
WO_00003190,P_0013612,CKT_0149,20210508,Trim,91.3,1453.49,SafeSpan
WO_00003191,P_0012611,CKT_0139,20200401,Patrol,109.2,1249.16,TreeCo
WO_00003192,P_0008246,CKT_0070,20190324,Remove,81.0,1180.09,TreeCo
WO_00003193,P_0012578,CKT_0145,20230520,Trim,83.8,1049.97,SafeSpan
WO_00003194,P_0008531,CKT_0105,20240705,Mow,136.8,1623.32,TreeCo
WO_00003195,P_0013263,CKT_0053,20221101,Patrol,85.4,1650.64,ClearPath
WO_00003196,P_0007078,CKT_0077,20240427,Trim,81.3,1405.02,GreenLine
WO_00003197,P_0004555,CKT_0114,20210814,Remove,86.1,1330.72,SafeSpan
WO_00003198,P_0006602,CKT_0068,20200320,Trim,42.4,566.75,GreenLine
WO_00003199,P_0014056,CKT_0096,20210703,Remove,127.4,2332.06,GreenLine
WO_00003200,P_0001511,CKT_0129,20221124,Mow,104.7,1547.76,TreeCo
WO_00003201,P_0009486,CKT_0043,20241104,Mow,74.9,1337.44,TreeCo
WO_00003202,P_0002389,CKT_0030,20230723,Mow,77.7,1141.96,GreenLine
WO_00003203,P_0014682,CKT_0058,20220216,Trim,102.2,1616.05,SafeSpan
WO_00003204,P_0001509,CKT_0089,20231215,Patrol,126.8,2123.65,ClearPath
WO_00003205,P_0014948,CKT_0004,20191108,Patrol,10.0,176.02,SafeSpan
WO_00003206,P_0011233,CKT_0125,20191006,Patrol,39.8,510.15,SafeSpan
WO_00003207,P_0005683,CKT_0114,20190104,Trim,163.0,2110.08,ClearPath
WO_00003208,P_0010395,CKT_0042,20241002,Patrol,76.3,796.54,GreenLine
WO_00003209,P_0007857,CKT_0070,20211203,Remove,57.2,874.47,ClearPath
WO_00003210,P_0009270,CKT_0134,20191018,Remove,48.8,828.98,TreeCo
WO_00003211,P_0005105,CKT_0134,20220712,Mow,56.6,884.79,SafeSpan
WO_00003212,P_0010554,CKT_0088,20221031,Trim,44.8,799.75,TreeCo
WO_00003213,P_0004764,CKT_0129,20190606,Mow,110.9,1561.9,SafeSpan
WO_00003214,P_0003281,CKT_0016,20231230,Remove,101.0,1466.3,GreenLine
WO_00003215,P_0009875,CKT_0004,20190616,Mow,33.2,366.05,GreenLine
WO_00003216,P_0002185,CKT_0002,20250105,Patrol,113.6,2132.53,SafeSpan
WO_00003217,P_0001288,CKT_0133,20220326,Mow,79.2,1128.15,SafeSpan
WO_00003218,P_0003498,CKT_0057,20230518,Patrol,101.2,1791.71,SafeSpan
WO_00003219,P_0006942,CKT_0093,20220706,Mow,108.5,1150.82,SafeSpan
WO_00003220,P_0006468,CKT_0135,20220209,Trim,72.1,1063.69,GreenLine
WO_00003221,P_0004638,CKT_0082,20230318,Trim,40.0,555.57,SafeSpan
WO_00003222,P_0006835,CKT_0025,20210906,Trim,10.0,95.76,TreeCo
WO_00003223,P_0004911,CKT_0062,20241210,Mow,62.4,553.65,SafeSpan
WO_00003224,P_0005669,CKT_0077,20191116,Mow,103.7,1844.42,SafeSpan
WO_00003225,P_0004612,CKT_0035,20241029,Trim,56.1,733.27,TreeCo
WO_00003226,P_0003972,CKT_0134,20240509,Mow,156.7,2187.31,SafeSpan
WO_00003227,P_0002305,CKT_0135,20240630,Remove,79.9,1384.5,GreenLine
WO_00003228,P_0014407,CKT_0131,20200105,Remove,29.6,255.07,SafeSpan
WO_00003229,P_0005107,CKT_0006,20201125,Mow,109.9,1530.62,TreeCo
WO_00003230,P_0012998,CKT_0144,20231116,Mow,80.5,1587.85,GreenLine
WO_00003231,P_0011391,CKT_0023,20240910,Patrol,84.5,1055.96,ClearPath
WO_00003232,P_0013449,CKT_0043,20190821,Trim,48.8,956.5,TreeCo
WO_00003233,P_0014905,CKT_0051,20190912,Remove,56.6,860.56,TreeCo
WO_00003234,P_0001971,CKT_0080,20230413,Patrol,96.1,1680.15,ClearPath
WO_00003235,P_0001406,CKT_0114,20210421,Remove,119.3,2183.63,TreeCo
WO_00003236,P_0005382,CKT_0123,20190928,Trim,79.2,1456.39,SafeSpan
WO_00003237,P_0011883,CKT_0137,20240907,Trim,82.1,1385.57,TreeCo
WO_00003238,P_0014531,CKT_0115,20200205,Remove,87.7,733.93,GreenLine
WO_00003239,P_0012857,CKT_0029,20190329,Trim,62.4,778.88,SafeSpan
WO_00003240,P_0003811,CKT_0040,20210926,Mow,82.6,670.4,TreeCo
WO_00003241,P_0012736,CKT_0003,20220720,Patrol,60.7,688.59,ClearPath
WO_00003242,P_0008708,CKT_0101,20210601,Trim,47.4,755.5,GreenLine
WO_00003243,P_0009445,CKT_0129,20190526,Trim,85.1,1640.45,SafeSpan
WO_00003244,P_0002556,CKT_0031,20220227,Patrol,22.8,339.87,TreeCo
WO_00003245,P_0004312,CKT_0135,20240102,Patrol,42.8,404.52,GreenLine
WO_00003246,P_0014400,CKT_0029,20191215,Trim,24.3,386.91,TreeCo
WO_00003247,P_0003080,CKT_0019,20200227,Patrol,125.0,2198.39,SafeSpan
WO_00003248,P_0012450,CKT_0147,20190416,Trim,64.6,1028.08,TreeCo
WO_00003249,P_0010940,CKT_0024,20230803,Trim,96.7,993.74,TreeCo
WO_00003250,P_0014218,CKT_0118,20230515,Trim,130.9,2370.25,ClearPath
WO_00003251,P_0004489,CKT_0034,20240813,Remove,33.4,627.27,SafeSpan
WO_00003252,P_0014019,CKT_0040,20220608,Patrol,83.0,915.28,TreeCo
WO_00003253,P_0002424,CKT_0017,20231231,Patrol,56.8,998.04,ClearPath
WO_00003254,P_0002303,CKT_0114,20230701,Patrol,52.4,579.56,TreeCo
WO_00003255,P_0003178,CKT_0040,20230627,Patrol,87.9,1263.92,SafeSpan
WO_00003256,P_0012272,CKT_0060,20220325,Mow,52.7,430.5,TreeCo
WO_00003257,P_0001113,CKT_0002,20191116,Patrol,75.6,974.66,ClearPath
WO_00003258,P_0006963,CKT_0063,20230531,Patrol,40.9,772.03,GreenLine
WO_00003259,P_0011218,CKT_0137,20231224,Trim,24.8,323.54,GreenLine
WO_00003260,P_0004016,CKT_0045,20230207,Remove,144.5,2257.2,GreenLine
WO_00003261,P_0013914,CKT_0027,20210528,Mow,71.2,598.18,TreeCo
WO_00003262,P_0013283,CKT_0102,20221111,Patrol,99.1,1921.76,ClearPath
WO_00003263,P_0006214,CKT_0121,20221116,Trim,131.9,2400.7,GreenLine
WO_00003264,P_0009027,CKT_0037,20190425,Mow,29.7,567.5,GreenLine
WO_00003265,P_0010759,CKT_0132,20230927,Patrol,82.2,1057.04,GreenLine
WO_00003266,P_0008928,CKT_0108,20231025,Remove,67.5,714.36,TreeCo
WO_00003267,P_0003284,CKT_0008,20220428,Patrol,52.3,903.59,GreenLine
WO_00003268,P_0001751,CKT_0080,20220518,Patrol,93.5,1494.19,ClearPath
WO_00003269,P_0011472,CKT_0133,20191121,Trim,65.5,666.86,SafeSpan
WO_00003270,P_0011042,CKT_0138,20190520,Trim,84.7,878.02,SafeSpan
WO_00003271,P_0002051,CKT_0020,20240716,Mow,78.1,807.17,SafeSpan
WO_00003272,P_0007406,CKT_0071,20230218,Remove,129.3,1162.44,GreenLine
WO_00003273,P_0002733,CKT_0148,20230705,Trim,40.8,576.26,SafeSpan
WO_00003274,P_0002363,CKT_0064,20240417,Remove,142.3,2839.9,SafeSpan
WO_00003275,P_0003205,CKT_0131,20191019,Patrol,92.5,1292.39,GreenLine
WO_00003276,P_0001282,CKT_0017,20220117,Trim,114.4,1497.74,SafeSpan
WO_00003277,P_0002639,CKT_0004,20190304,Mow,165.5,1708.78,ClearPath
WO_00003278,P_0002715,CKT_0017,20190910,Patrol,49.5,842.68,ClearPath
WO_00003279,P_0014560,CKT_0117,20200123,Trim,121.4,1811.83,SafeSpan
WO_00003280,P_0009415,CKT_0064,20230101,Patrol,57.2,618.89,TreeCo
WO_00003281,P_0005551,CKT_0106,20240622,Remove,71.5,591.59,GreenLine
WO_00003282,P_0012052,CKT_0132,20230317,Trim,60.2,966.55,ClearPath
WO_00003283,P_0007376,CKT_0058,20211029,Remove,122.3,1058.85,TreeCo
WO_00003284,P_0000146,CKT_0072,20211203,Patrol,74.9,1374.74,GreenLine
WO_00003285,P_0008145,CKT_0043,20241115,Remove,36.3,322.25,ClearPath
WO_00003286,P_0014214,CKT_0070,20230830,Trim,68.6,1117.08,ClearPath
WO_00003287,P_0004726,CKT_0036,20240627,Remove,86.2,694.15,GreenLine
WO_00003288,P_0010960,CKT_0079,20210708,Patrol,46.6,717.53,GreenLine
WO_00003289,P_0014804,CKT_0064,20190525,Patrol,106.2,1337.91,SafeSpan
WO_00003290,P_0008279,CKT_0084,20211209,Patrol,98.6,1168.33,SafeSpan
WO_00003291,P_0006971,CKT_0098,20220516,Patrol,56.1,812.67,SafeSpan
WO_00003292,P_0012961,CKT_0143,20240427,Trim,76.4,987.22,GreenLine
WO_00003293,P_0010994,CKT_0077,20201209,Remove,69.8,1239.69,TreeCo
WO_00003294,P_0002576,CKT_0043,20231016,Patrol,72.4,648.44,SafeSpan
WO_00003295,P_0011295,CKT_0058,20210617,Trim,22.6,421.09,GreenLine
WO_00003296,P_0010159,CKT_0129,20220723,Trim,63.4,940.96,TreeCo
WO_00003297,P_0010639,CKT_0136,20200623,Mow,88.4,746.11,TreeCo
WO_00003298,P_0009101,CKT_0118,20190905,Trim,62.7,934.88,GreenLine
WO_00003299,P_0012733,CKT_0126,20230929,Patrol,85.3,1516.18,GreenLine
WO_00003300,P_0006511,CKT_0097,20201001,Patrol,43.9,384.78,TreeCo
WO_00003301,P_0011956,CKT_0042,20211001,Trim,86.2,1071.94,TreeCo
WO_00003302,P_0008553,CKT_0078,20210529,Remove,89.6,1350.1,SafeSpan
WO_00003303,P_0008307,CKT_0091,20190614,Mow,117.5,1314.5,TreeCo
WO_00003304,P_0002239,CKT_0115,20220227,Patrol,114.9,1431.71,ClearPath
WO_00003305,P_0002584,CKT_0035,20210617,Remove,138.9,1133.15,GreenLine
WO_00003306,P_0000442,CKT_0093,20231213,Trim,56.8,714.74,ClearPath
WO_00003307,P_0013156,CKT_0063,20210329,Trim,113.6,1203.45,SafeSpan
WO_00003308,P_0013852,CKT_0054,20240319,Patrol,41.4,631.89,GreenLine
WO_00003309,P_0005086,CKT_0006,20190727,Patrol,112.0,1785.53,TreeCo
WO_00003310,P_0005539,CKT_0038,20200813,Remove,109.5,1196.61,ClearPath
WO_00003311,P_0009224,CKT_0058,20210505,Mow,10.0,86.78,GreenLine
WO_00003312,P_0014690,CKT_0083,20190416,Mow,115.4,1950.95,SafeSpan
WO_00003313,P_0004903,CKT_0045,20240505,Mow,93.7,1415.28,ClearPath
WO_00003314,P_0009308,CKT_0008,20191207,Patrol,99.7,1504.65,ClearPath
WO_00003315,P_0003611,CKT_0041,20250110,Remove,84.2,1239.05,ClearPath
WO_00003316,P_0011990,CKT_0113,20241121,Trim,91.0,1615.4,TreeCo
WO_00003317,P_0009939,CKT_0038,20200722,Trim,94.1,889.25,TreeCo
WO_00003318,P_0000532,CKT_0102,20200610,Patrol,115.3,1820.46,TreeCo
WO_00003319,P_0002402,CKT_0067,20210416,Patrol,65.3,876.45,SafeSpan
WO_00003320,P_0006388,CKT_0009,20220114,Trim,108.5,1975.06,ClearPath
WO_00003321,P_0004710,CKT_0062,20200910,Patrol,144.7,2432.04,ClearPath
WO_00003322,P_0012990,CKT_0010,20231031,Remove,64.7,796.05,TreeCo
WO_00003323,P_0013443,CKT_0079,20220603,Mow,71.7,1341.74,TreeCo
WO_00003324,P_0003383,CKT_0102,20230123,Trim,72.0,1367.9,TreeCo
WO_00003325,P_0005366,CKT_0117,20220104,Remove,76.7,768.95,GreenLine
WO_00003326,P_0001634,CKT_0054,20240125,Patrol,87.2,1391.85,SafeSpan
WO_00003327,P_0002696,CKT_0079,20230829,Patrol,75.8,1200.16,TreeCo
WO_00003328,P_0008198,CKT_0004,20200917,Trim,90.8,1403.52,SafeSpan
WO_00003329,P_0010470,CKT_0142,20221106,Patrol,41.9,775.35,SafeSpan
WO_00003330,P_0010160,CKT_0032,20190811,Mow,80.4,1060.49,TreeCo
WO_00003331,P_0004318,CKT_0001,20221031,Mow,57.0,1024.14,ClearPath
WO_00003332,P_0006527,CKT_0027,20190112,Patrol,69.1,1169.26,SafeSpan
WO_00003333,P_0007702,CKT_0081,20240801,Mow,82.1,951.78,GreenLine
WO_00003334,P_0009953,CKT_0012,20201221,Patrol,108.1,1956.37,GreenLine
WO_00003335,P_0002483,CKT_0019,20211101,Mow,52.5,452.19,SafeSpan
WO_00003336,P_0012468,CKT_0142,20241003,Trim,76.8,1495.43,SafeSpan
WO_00003337,P_0005547,CKT_0095,20191129,Remove,72.1,1338.05,TreeCo
WO_00003338,P_0009236,CKT_0083,20200516,Trim,42.4,410.04,SafeSpan
WO_00003339,P_0014823,CKT_0071,20230818,Patrol,64.5,833.33,TreeCo
WO_00003340,P_0000743,CKT_0046,20200109,Remove,73.0,886.51,TreeCo
WO_00003341,P_0006569,CKT_0047,20230822,Trim,111.4,1637.25,ClearPath
WO_00003342,P_0005626,CKT_0125,20220328,Patrol,99.7,1230.35,TreeCo
WO_00003343,P_0009030,CKT_0014,20230402,Patrol,80.4,805.66,GreenLine
WO_00003344,P_0010686,CKT_0059,20200416,Patrol,76.8,1396.65,TreeCo
WO_00003345,P_0006265,CKT_0043,20230307,Remove,90.6,1739.29,GreenLine
WO_00003346,P_0003418,CKT_0148,20210331,Trim,167.5,2748.63,TreeCo
WO_00003347,P_0002483,CKT_0019,20210313,Remove,61.9,1094.02,ClearPath
WO_00003348,P_0005309,CKT_0077,20200803,Remove,78.8,977.55,TreeCo
WO_00003349,P_0007436,CKT_0049,20200812,Trim,90.6,1717.94,TreeCo
WO_00003350,P_0007844,CKT_0065,20221211,Remove,78.2,1385.58,GreenLine
WO_00003351,P_0013408,CKT_0010,20230323,Patrol,134.6,1384.34,ClearPath
WO_00003352,P_0004266,CKT_0049,20200625,Trim,88.1,1658.49,SafeSpan
WO_00003353,P_0010614,CKT_0122,20220417,Trim,73.6,1171.74,SafeSpan
WO_00003354,P_0010720,CKT_0115,20210425,Trim,78.6,1058.71,SafeSpan
WO_00003355,P_0009803,CKT_0033,20210726,Remove,50.1,766.12,GreenLine
WO_00003356,P_0008845,CKT_0033,20220104,Remove,63.7,1043.3,ClearPath
WO_00003357,P_0006198,CKT_0042,20230517,Remove,98.8,1677.47,SafeSpan
WO_00003358,P_0002062,CKT_0005,20220224,Patrol,80.9,1315.6,TreeCo
WO_00003359,P_0011061,CKT_0019,20250103,Trim,36.9,457.23,ClearPath
WO_00003360,P_0011206,CKT_0103,20210330,Patrol,87.3,1158.21,TreeCo
WO_00003361,P_0003639,CKT_0059,20190515,Trim,73.4,1447.87,ClearPath
WO_00003362,P_0009560,CKT_0129,20210329,Patrol,60.8,576.09,SafeSpan
WO_00003363,P_0004693,CKT_0035,20220415,Patrol,56.5,1052.7,SafeSpan
WO_00003364,P_0001070,CKT_0147,20200623,Patrol,43.3,367.19,SafeSpan
WO_00003365,P_0008421,CKT_0046,20230103,Remove,52.6,622.49,SafeSpan
WO_00003366,P_0008693,CKT_0049,20220427,Mow,59.8,692.83,SafeSpan
WO_00003367,P_0014911,CKT_0062,20200221,Remove,82.8,1325.91,TreeCo
WO_00003368,P_0010383,CKT_0020,20221103,Patrol,48.3,594.81,GreenLine
WO_00003369,P_0008135,CKT_0006,20191031,Remove,86.1,958.74,SafeSpan
WO_00003370,P_0000860,CKT_0117,20201125,Trim,76.8,917.47,TreeCo
WO_00003371,P_0005381,CKT_0067,20190516,Patrol,105.3,1885.12,ClearPath
WO_00003372,P_0002720,CKT_0044,20230126,Mow,78.6,907.94,SafeSpan
WO_00003373,P_0012012,CKT_0148,20210323,Remove,127.0,1285.37,TreeCo
WO_00003374,P_0008005,CKT_0110,20240214,Mow,50.1,934.63,SafeSpan
WO_00003375,P_0011914,CKT_0067,20201121,Trim,16.5,295.88,SafeSpan
WO_00003376,P_0005293,CKT_0121,20220615,Trim,91.0,1764.6,TreeCo
WO_00003377,P_0004457,CKT_0131,20241206,Mow,101.8,2022.02,TreeCo
WO_00003378,P_0002518,CKT_0116,20220109,Mow,82.6,859.44,GreenLine
WO_00003379,P_0006047,CKT_0130,20210618,Remove,111.3,1639.59,ClearPath
WO_00003380,P_0000054,CKT_0145,20240823,Patrol,17.1,185.2,ClearPath
WO_00003381,P_0005004,CKT_0095,20210724,Remove,58.3,882.37,TreeCo
WO_00003382,P_0004019,CKT_0124,20200821,Trim,45.0,596.75,ClearPath
WO_00003383,P_0011948,CKT_0129,20240110,Remove,95.0,1221.26,SafeSpan
WO_00003384,P_0010782,CKT_0011,20221206,Trim,58.4,963.77,TreeCo
WO_00003385,P_0006800,CKT_0023,20230526,Mow,75.1,870.22,TreeCo
WO_00003386,P_0009725,CKT_0125,20220126,Trim,72.8,1371.46,TreeCo
WO_00003387,P_0012131,CKT_0149,20230308,Mow,76.7,642.25,GreenLine
WO_00003388,P_0006074,CKT_0098,20210905,Patrol,87.5,1168.77,TreeCo
WO_00003389,P_0005720,CKT_0048,20200509,Remove,89.2,1732.18,ClearPath
WO_00003390,P_0001089,CKT_0088,20231105,Trim,75.8,727.16,GreenLine
WO_00003391,P_0002554,CKT_0049,20240120,Patrol,99.4,1903.79,ClearPath
WO_00003392,P_0000214,CKT_0032,20220915,Mow,123.2,1725.09,GreenLine
WO_00003393,P_0003448,CKT_0012,20200511,Mow,84.1,1048.65,SafeSpan
WO_00003394,P_0009157,CKT_0106,20210417,Mow,52.4,1017.77,SafeSpan
WO_00003395,P_0000671,CKT_0132,20220411,Remove,74.9,838.4,TreeCo
WO_00003396,P_0006099,CKT_0054,20190823,Mow,75.3,1020.7,TreeCo
WO_00003397,P_0001094,CKT_0063,20191218,Remove,38.6,769.97,ClearPath
WO_00003398,P_0000501,CKT_0014,20200807,Mow,68.5,844.44,GreenLine
WO_00003399,P_0006407,CKT_0072,20200812,Trim,87.4,1135.96,SafeSpan
WO_00003400,P_0008759,CKT_0140,20240421,Patrol,30.3,546.5,GreenLine
WO_00003401,P_0007227,CKT_0021,20220902,Patrol,79.5,755.48,TreeCo
WO_00003402,P_0006370,CKT_0116,20200721,Patrol,59.5,1119.62,GreenLine
WO_00003403,P_0003277,CKT_0143,20190927,Trim,91.2,1206.27,ClearPath
WO_00003404,P_0000543,CKT_0050,20221208,Remove,104.2,1579.09,SafeSpan
WO_00003405,P_0009642,CKT_0047,20200211,Mow,80.2,1083.05,ClearPath
WO_00003406,P_0001399,CKT_0135,20190524,Patrol,56.4,619.5,ClearPath
WO_00003407,P_0013243,CKT_0116,20200523,Mow,104.2,1272.08,TreeCo
WO_00003408,P_0005540,CKT_0009,20210330,Trim,63.7,555.73,TreeCo
WO_00003409,P_0012127,CKT_0098,20220805,Remove,52.9,937.58,GreenLine
WO_00003410,P_0005629,CKT_0086,20210815,Mow,56.0,501.9,TreeCo
WO_00003411,P_0001544,CKT_0082,20230307,Patrol,56.7,848.26,SafeSpan
WO_00003412,P_0014887,CKT_0107,20210920,Patrol,65.9,656.07,SafeSpan
WO_00003413,P_0005634,CKT_0030,20221008,Mow,143.2,2837.27,SafeSpan
WO_00003414,P_0014103,CKT_0080,20230430,Remove,91.2,1450.82,SafeSpan
WO_00003415,P_0013421,CKT_0047,20250210,Remove,58.4,1107.09,TreeCo
WO_00003416,P_0012193,CKT_0052,20190807,Mow,91.9,1375.05,ClearPath
WO_00003417,P_0013668,CKT_0032,20211224,Trim,65.2,945.77,SafeSpan
WO_00003418,P_0008628,CKT_0132,20190908,Remove,29.9,473.64,SafeSpan
WO_00003419,P_0007457,CKT_0099,20230909,Trim,74.3,1400.2,ClearPath
WO_00003420,P_0013314,CKT_0037,20220904,Mow,57.6,1044.24,SafeSpan
WO_00003421,P_0001841,CKT_0039,20230804,Trim,73.5,752.74,GreenLine
WO_00003422,P_0006250,CKT_0087,20190430,Patrol,79.7,1140.17,ClearPath
WO_00003423,P_0011122,CKT_0042,20231116,Remove,89.8,1348.02,ClearPath
WO_00003424,P_0011195,CKT_0024,20220813,Remove,44.6,420.97,GreenLine
WO_00003425,P_0010958,CKT_0032,20240425,Trim,131.1,1531.89,ClearPath
WO_00003426,P_0010765,CKT_0137,20201101,Mow,128.6,1318.96,TreeCo
WO_00003427,P_0014726,CKT_0081,20191003,Patrol,91.9,778.87,SafeSpan
WO_00003428,P_0014488,CKT_0042,20240711,Remove,115.6,1220.0,TreeCo
WO_00003429,P_0001609,CKT_0089,20190615,Patrol,85.8,1143.05,GreenLine
WO_00003430,P_0013942,CKT_0083,20210914,Trim,95.6,1547.6,GreenLine
WO_00003431,P_0008110,CKT_0007,20230904,Patrol,73.4,829.41,GreenLine
WO_00003432,P_0004248,CKT_0035,20210304,Mow,76.8,1507.94,ClearPath
WO_00003433,P_0009552,CKT_0096,20220113,Remove,10.0,147.36,GreenLine
WO_00003434,P_0011558,CKT_0091,20211104,Trim,97.9,950.35,ClearPath
WO_00003435,P_0007030,CKT_0004,20210822,Remove,76.9,896.68,ClearPath
WO_00003436,P_0007553,CKT_0108,20201123,Mow,108.4,1021.65,SafeSpan
WO_00003437,P_0005357,CKT_0128,20210603,Remove,98.7,1751.79,ClearPath
WO_00003438,P_0010378,CKT_0002,20220918,Mow,63.8,1149.15,TreeCo
WO_00003439,P_0004537,CKT_0147,20220417,Patrol,39.9,487.47,SafeSpan
WO_00003440,P_0001135,CKT_0024,20240921,Patrol,111.1,1304.35,TreeCo
WO_00003441,P_0004095,CKT_0026,20220828,Patrol,18.5,344.78,GreenLine
WO_00003442,P_0005506,CKT_0039,20241212,Patrol,79.4,1156.77,ClearPath
WO_00003443,P_0011426,CKT_0037,20240605,Mow,113.5,919.71,ClearPath
WO_00003444,P_0005715,CKT_0021,20201007,Remove,107.6,1335.23,ClearPath
WO_00003445,P_0001848,CKT_0024,20230814,Patrol,70.8,752.83,TreeCo
WO_00003446,P_0001234,CKT_0111,20211225,Patrol,106.6,1260.43,TreeCo
WO_00003447,P_0001247,CKT_0135,20240603,Trim,59.6,538.3,GreenLine
WO_00003448,P_0011882,CKT_0001,20201205,Mow,46.2,832.32,GreenLine
WO_00003449,P_0007312,CKT_0150,20191120,Remove,45.5,546.23,GreenLine
WO_00003450,P_0011664,CKT_0093,20200507,Mow,100.5,1867.34,TreeCo
WO_00003451,P_0012003,CKT_0097,20190517,Trim,103.2,1170.0,TreeCo
WO_00003452,P_0005880,CKT_0086,20210708,Remove,166.0,1697.35,TreeCo
WO_00003453,P_0005447,CKT_0015,20211016,Mow,40.1,580.0,TreeCo
