TroubleCallID,OutageID,CircuitID,CallDateKey,CallTime,CallerType,CallChannel,CallDisposition
TC_0012963,OUT_0006439,CKT_0106,20231127,21:58,Industrial,Phone,Duplicate
TC_0012964,OUT_0006439,CKT_0106,20231128,22:55,Industrial,MobileApp,OutageReported
TC_0012965,OUT_0006439,CKT_0106,20231128,18:37,Industrial,Phone,OutageReported
TC_0012966,OUT_0006441,CKT_0116,20191115,20:02,Industrial,Phone,Duplicate
TC_0012967,OUT_0006441,CKT_0116,20191113,14:26,Commercial,Phone,OutageReported
TC_0012968,OUT_0006441,CKT_0116,20191114,11:05,Industrial,Web,OutageReported
TC_0012969,OUT_0006442,CKT_0017,20190904,00:54,Industrial,Web,OutageReported
TC_0012970,OUT_0006442,CKT_0017,20190902,01:04,Commercial,MobileApp,OutageReported
TC_0012971,OUT_0006443,CKT_0134,20231030,02:11,Commercial,MobileApp,OutageReported
TC_0012972,OUT_0006443,CKT_0134,20231030,07:46,Residential,Web,OutageReported
TC_0012973,OUT_0006443,CKT_0134,20231030,10:09,Commercial,Phone,OutageReported
TC_0012974,OUT_0006443,CKT_0134,20231028,09:46,Industrial,Phone,Duplicate
TC_0012975,OUT_0006443,CKT_0134,20231028,07:58,Commercial,MobileApp,OutageReported
TC_0012976,OUT_0006444,CKT_0003,20220506,12:03,Commercial,Web,OutageReported
TC_0012977,OUT_0006444,CKT_0003,20220507,23:15,Residential,Web,OutageReported
TC_0012978,OUT_0006445,CKT_0063,20241006,00:16,Residential,MobileApp,OutageReported
TC_0012979,OUT_0006445,CKT_0063,20241006,12:24,Commercial,MobileApp,Duplicate
TC_0012980,OUT_0006445,CKT_0063,20241004,20:32,Commercial,MobileApp,OutageReported
TC_0012981,OUT_0006446,CKT_0060,20230901,02:30,Industrial,Web,OutageReported
TC_0012982,OUT_0006446,CKT_0060,20230901,17:55,Residential,Web,OutageReported
TC_0012983,OUT_0006447,CKT_0094,20210111,19:23,Commercial,Phone,OutageReported
TC_0012984,OUT_0006447,CKT_0094,20210112,03:46,Commercial,Web,OutageReported
TC_0012985,OUT_0006447,CKT_0094,20210110,08:29,Industrial,MobileApp,InfoOnly
TC_0012986,OUT_0006447,CKT_0094,20210110,23:10,Industrial,Phone,OutageReported
TC_0012987,OUT_0006448,CKT_0060,20241222,14:44,Commercial,MobileApp,OutageReported
TC_0012988,OUT_0006448,CKT_0060,20241221,21:24,Commercial,Web,Duplicate
TC_0012989,OUT_0006448,CKT_0060,20241222,00:23,Residential,MobileApp,OutageReported
TC_0012990,OUT_0006448,CKT_0060,20241222,10:22,Commercial,Web,Duplicate
TC_0012991,OUT_0006448,CKT_0060,20241220,16:34,Residential,MobileApp,Duplicate
TC_0012992,OUT_0006449,CKT_0072,20190126,20:15,Commercial,Web,OutageReported
TC_0012993,OUT_0006451,CKT_0070,20190515,06:04,Residential,MobileApp,Duplicate
TC_0012994,OUT_0006452,CKT_0148,20221211,14:04,Industrial,MobileApp,OutageReported
TC_0012995,OUT_0006452,CKT_0148,20221211,23:36,Industrial,Phone,OutageReported
TC_0012996,OUT_0006452,CKT_0148,20221209,12:29,Commercial,Phone,Duplicate
TC_0012997,OUT_0006453,CKT_0004,20220715,12:08,Commercial,Web,OutageReported
TC_0012998,OUT_0006456,CKT_0095,20200420,09:12,Commercial,MobileApp,OutageReported
TC_0012999,OUT_0006456,CKT_0095,20200419,07:23,Commercial,Phone,OutageReported
TC_0013000,OUT_0006457,CKT_0143,20240916,01:32,Commercial,MobileApp,OutageReported
TC_0013001,OUT_0006457,CKT_0143,20240917,09:26,Commercial,MobileApp,OutageReported
TC_0013002,OUT_0006457,CKT_0143,20240918,11:48,Residential,Phone,OutageReported
TC_0013003,OUT_0006458,CKT_0132,20191028,20:57,Commercial,Phone,InfoOnly
TC_0013004,OUT_0006458,CKT_0132,20191030,13:03,Commercial,MobileApp,OutageReported
TC_0013005,OUT_0006459,CKT_0119,20200629,18:06,Commercial,Web,InfoOnly
TC_0013006,OUT_0006459,CKT_0119,20200628,21:19,Residential,Web,OutageReported
TC_0013007,OUT_0006459,CKT_0119,20200628,18:35,Residential,MobileApp,OutageReported
TC_0013008,OUT_0006460,CKT_0123,20210712,00:30,Industrial,MobileApp,InfoOnly
TC_0013009,OUT_0006460,CKT_0123,20210711,19:03,Residential,MobileApp,OutageReported
TC_0013010,OUT_0006460,CKT_0123,20210711,17:13,Commercial,Web,OutageReported
TC_0013011,OUT_0006460,CKT_0123,20210710,15:16,Commercial,MobileApp,OutageReported
TC_0013012,OUT_0006461,CKT_0101,20220211,15:19,Residential,MobileApp,OutageReported
TC_0013013,OUT_0006461,CKT_0101,20220211,18:56,Residential,Web,InfoOnly
TC_0013014,OUT_0006462,CKT_0027,20200924,11:35,Commercial,MobileApp,OutageReported
TC_0013015,OUT_0006462,CKT_0027,20200923,02:32,Residential,MobileApp,OutageReported
TC_0013016,OUT_0006463,CKT_0044,20190711,15:20,Industrial,Web,OutageReported
TC_0013017,OUT_0006464,CKT_0045,20190806,19:50,Industrial,Phone,OutageReported
TC_0013018,OUT_0006466,CKT_0029,20220603,10:00,Residential,MobileApp,OutageReported
TC_0013019,OUT_0006466,CKT_0029,20220601,10:04,Industrial,Web,Duplicate
TC_0013020,OUT_0006466,CKT_0029,20220602,04:44,Commercial,Phone,OutageReported
TC_0013021,OUT_0006466,CKT_0029,20220602,20:17,Commercial,Phone,OutageReported
TC_0013022,OUT_0006467,CKT_0056,20190418,08:21,Commercial,Phone,Duplicate
TC_0013023,OUT_0006467,CKT_0056,20190418,18:19,Commercial,MobileApp,OutageReported
TC_0013024,OUT_0006467,CKT_0056,20190419,18:33,Industrial,MobileApp,OutageReported
TC_0013025,OUT_0006468,CKT_0087,20231219,16:19,Commercial,Web,OutageReported
TC_0013026,OUT_0006468,CKT_0087,20231221,02:19,Industrial,Phone,OutageReported
TC_0013027,OUT_0006469,CKT_0107,20220826,05:31,Residential,MobileApp,Duplicate
TC_0013028,OUT_0006470,CKT_0046,20200617,22:47,Residential,MobileApp,Duplicate
TC_0013029,OUT_0006471,CKT_0024,20230608,12:52,Commercial,Web,OutageReported
TC_0013030,OUT_0006471,CKT_0024,20230608,00:51,Residential,Phone,OutageReported
TC_0013031,OUT_0006471,CKT_0024,20230610,20:01,Commercial,Phone,OutageReported
TC_0013032,OUT_0006473,CKT_0104,20211120,09:06,Industrial,MobileApp,OutageReported
TC_0013033,OUT_0006474,CKT_0069,20200506,22:27,Commercial,Web,OutageReported
TC_0013034,OUT_0006475,CKT_0074,20200822,10:17,Residential,MobileApp,OutageReported
TC_0013035,OUT_0006475,CKT_0074,20200821,07:10,Industrial,Web,OutageReported
TC_0013036,OUT_0006476,CKT_0133,20191231,16:42,Residential,Web,OutageReported
TC_0013037,OUT_0006476,CKT_0133,20191231,07:03,Commercial,Phone,InfoOnly
TC_0013038,OUT_0006476,CKT_0133,20200101,21:28,Commercial,MobileApp,Duplicate
TC_0013039,OUT_0006477,CKT_0015,20190301,20:03,Industrial,Web,InfoOnly
TC_0013040,OUT_0006478,CKT_0074,20211231,04:51,Commercial,Phone,OutageReported
TC_0013041,OUT_0006479,CKT_0135,20210624,00:58,Residential,Web,OutageReported
TC_0013042,OUT_0006480,CKT_0019,20240730,01:38,Industrial,Phone,OutageReported
TC_0013043,OUT_0006480,CKT_0019,20240730,11:04,Residential,Phone,Duplicate
TC_0013044,OUT_0006481,CKT_0149,20220822,00:02,Residential,Phone,Duplicate
TC_0013045,OUT_0006481,CKT_0149,20220822,08:01,Residential,Web,Duplicate
TC_0013046,OUT_0006481,CKT_0149,20220823,11:14,Industrial,Web,OutageReported
TC_0013047,OUT_0006481,CKT_0149,20220822,18:10,Industrial,Web,OutageReported
TC_0013048,OUT_0006482,CKT_0050,20200719,17:46,Commercial,Phone,OutageReported
TC_0013049,OUT_0006482,CKT_0050,20200718,22:23,Industrial,Phone,OutageReported
TC_0013050,OUT_0006483,CKT_0024,20210524,08:02,Residential,Phone,OutageReported
TC_0013051,OUT_0006484,CKT_0037,20231031,22:30,Residential,Phone,OutageReported
TC_0013052,OUT_0006484,CKT_0037,20231031,20:04,Residential,Phone,OutageReported
TC_0013053,OUT_0006484,CKT_0037,20231030,12:05,Industrial,Phone,OutageReported
TC_0013054,OUT_0006485,CKT_0093,20240809,02:51,Industrial,Web,OutageReported
TC_0013055,OUT_0006485,CKT_0093,20240809,13:35,Industrial,Web,OutageReported
TC_0013056,OUT_0006485,CKT_0093,20240807,06:43,Industrial,MobileApp,OutageReported
TC_0013057,OUT_0006486,CKT_0011,20231102,03:03,Residential,MobileApp,OutageReported
TC_0013058,OUT_0006487,CKT_0148,20230913,04:30,Commercial,MobileApp,OutageReported
TC_0013059,OUT_0006487,CKT_0148,20230913,19:59,Commercial,Phone,InfoOnly
TC_0013060,OUT_0006487,CKT_0148,20230914,08:10,Residential,MobileApp,OutageReported
TC_0013061,OUT_0006487,CKT_0148,20230913,19:53,Industrial,Phone,OutageReported
TC_0013062,OUT_0006489,CKT_0097,20220630,01:11,Commercial,MobileApp,Duplicate
TC_0013063,OUT_0006490,CKT_0104,20220424,13:15,Industrial,MobileApp,OutageReported
TC_0013064,OUT_0006490,CKT_0104,20220426,02:03,Residential,Phone,Duplicate
TC_0013065,OUT_0006490,CKT_0104,20220424,05:21,Commercial,MobileApp,OutageReported
TC_0013066,OUT_0006491,CKT_0093,20220719,15:09,Industrial,Web,OutageReported
TC_0013067,OUT_0006491,CKT_0093,20220719,13:05,Residential,MobileApp,OutageReported
TC_0013068,OUT_0006492,CKT_0010,20190619,21:13,Industrial,Web,OutageReported
TC_0013069,OUT_0006492,CKT_0010,20190618,02:01,Residential,Phone,InfoOnly
TC_0013070,OUT_0006492,CKT_0010,20190617,10:18,Industrial,Phone,OutageReported
TC_0013071,OUT_0006492,CKT_0010,20190618,00:55,Commercial,Web,Duplicate
TC_0013072,OUT_0006493,CKT_0150,20190806,03:39,Industrial,Phone,OutageReported
TC_0013073,OUT_0006493,CKT_0150,20190805,00:34,Residential,Web,OutageReported
TC_0013074,OUT_0006493,CKT_0150,20190805,23:58,Residential,MobileApp,OutageReported
TC_0013075,OUT_0006494,CKT_0134,20190418,04:56,Residential,Phone,OutageReported
TC_0013076,OUT_0006494,CKT_0134,20190417,12:59,Residential,Web,OutageReported
TC_0013077,OUT_0006494,CKT_0134,20190419,03:27,Industrial,Web,Duplicate
TC_0013078,OUT_0006494,CKT_0134,20190418,09:14,Industrial,Web,OutageReported
TC_0013079,OUT_0006495,CKT_0043,20220507,11:49,Commercial,Phone,InfoOnly
TC_0013080,OUT_0006496,CKT_0015,20210910,05:35,Commercial,Phone,InfoOnly
TC_0013081,OUT_0006497,CKT_0055,20230331,02:50,Commercial,MobileApp,OutageReported
TC_0013082,OUT_0006497,CKT_0055,20230330,19:53,Commercial,Phone,InfoOnly
TC_0013083,OUT_0006498,CKT_0050,20220712,15:34,Commercial,Web,Duplicate
TC_0013084,OUT_0006498,CKT_0050,20220713,00:53,Commercial,MobileApp,OutageReported
TC_0013085,OUT_0006498,CKT_0050,20220711,20:21,Commercial,Phone,OutageReported
TC_0013086,OUT_0006499,CKT_0060,20201207,16:15,Commercial,Web,OutageReported
TC_0013087,OUT_0006499,CKT_0060,20201208,17:17,Industrial,MobileApp,OutageReported
TC_0013088,OUT_0006500,CKT_0082,20230511,18:17,Commercial,Web,OutageReported
TC_0013089,OUT_0006500,CKT_0082,20230513,15:48,Residential,Phone,OutageReported
TC_0013090,OUT_0006500,CKT_0082,20230512,06:31,Residential,Phone,OutageReported
TC_0013091,OUT_0006501,CKT_0137,20240329,05:19,Industrial,Web,OutageReported
TC_0013092,OUT_0006501,CKT_0137,20240329,16:40,Industrial,Phone,OutageReported
TC_0013093,OUT_0006501,CKT_0137,20240330,17:35,Residential,Phone,OutageReported
TC_0013094,OUT_0006501,CKT_0137,20240330,10:49,Residential,MobileApp,Duplicate
TC_0013095,OUT_0006502,CKT_0054,20200817,11:23,Commercial,Web,InfoOnly
TC_0013096,OUT_0006502,CKT_0054,20200816,02:53,Commercial,MobileApp,OutageReported
TC_0013097,OUT_0006502,CKT_0054,20200816,01:13,Residential,Web,OutageReported
TC_0013098,OUT_0006503,CKT_0126,20221107,17:00,Industrial,MobileApp,OutageReported
TC_0013099,OUT_0006504,CKT_0027,20240803,04:39,Industrial,MobileApp,OutageReported
TC_0013100,OUT_0006504,CKT_0027,20240801,19:22,Residential,Phone,OutageReported
TC_0013101,OUT_0006504,CKT_0027,20240801,15:51,Industrial,Web,Duplicate
TC_0013102,OUT_0006505,CKT_0038,20240922,19:58,Commercial,Web,OutageReported
TC_0013103,OUT_0006505,CKT_0038,20240922,05:17,Commercial,Web,OutageReported
TC_0013104,OUT_0006506,CKT_0134,20190921,04:43,Commercial,MobileApp,OutageReported
TC_0013105,OUT_0006506,CKT_0134,20190921,07:22,Commercial,Web,OutageReported
TC_0013106,OUT_0006506,CKT_0134,20190921,01:01,Industrial,Phone,OutageReported
TC_0013107,OUT_0006506,CKT_0134,20190922,22:35,Commercial,Phone,Duplicate
TC_0013108,OUT_0006507,CKT_0113,20220124,15:10,Commercial,Web,InfoOnly
TC_0013109,OUT_0006509,CKT_0043,20210629,11:13,Commercial,MobileApp,OutageReported
TC_0013110,OUT_0006509,CKT_0043,20210629,13:06,Residential,Web,OutageReported
TC_0013111,OUT_0006509,CKT_0043,20210629,07:57,Industrial,Phone,OutageReported
TC_0013112,OUT_0006509,CKT_0043,20210627,03:53,Industrial,MobileApp,OutageReported
TC_0013113,OUT_0006510,CKT_0142,20200401,05:47,Residential,Phone,InfoOnly
TC_0013114,OUT_0006511,CKT_0074,20240518,19:44,Industrial,Web,OutageReported
TC_0013115,OUT_0006511,CKT_0074,20240517,05:08,Commercial,Web,OutageReported
TC_0013116,OUT_0006511,CKT_0074,20240519,01:39,Residential,Phone,OutageReported
TC_0013117,OUT_0006513,CKT_0094,20230217,06:23,Commercial,Web,OutageReported
TC_0013118,OUT_0006513,CKT_0094,20230219,18:48,Residential,Web,Duplicate
TC_0013119,OUT_0006513,CKT_0094,20230218,20:44,Commercial,MobileApp,Duplicate
TC_0013120,OUT_0006513,CKT_0094,20230217,11:56,Commercial,Web,OutageReported
TC_0013121,OUT_0006513,CKT_0094,20230217,05:14,Commercial,Phone,OutageReported
TC_0013122,OUT_0006515,CKT_0128,20230813,04:47,Residential,Phone,OutageReported
TC_0013123,OUT_0006515,CKT_0128,20230812,19:24,Commercial,Web,OutageReported
TC_0013124,OUT_0006517,CKT_0102,20241230,05:38,Industrial,Phone,OutageReported
TC_0013125,OUT_0006517,CKT_0102,20241229,09:20,Commercial,MobileApp,OutageReported
TC_0013126,OUT_0006517,CKT_0102,20241228,06:00,Commercial,Web,OutageReported
TC_0013127,OUT_0006517,CKT_0102,20241229,22:16,Industrial,Phone,OutageReported
TC_0013128,OUT_0006518,CKT_0113,20221206,17:46,Industrial,Phone,OutageReported
TC_0013129,OUT_0006518,CKT_0113,20221206,17:45,Industrial,MobileApp,OutageReported
TC_0013130,OUT_0006519,CKT_0084,20230530,12:05,Commercial,MobileApp,OutageReported
TC_0013131,OUT_0006520,CKT_0015,20220729,17:45,Industrial,MobileApp,Duplicate
TC_0013132,OUT_0006520,CKT_0015,20220731,03:08,Industrial,Web,InfoOnly
TC_0013133,OUT_0006520,CKT_0015,20220730,22:53,Commercial,Web,OutageReported
TC_0013134,OUT_0006520,CKT_0015,20220730,17:00,Commercial,Phone,InfoOnly
TC_0013135,OUT_0006521,CKT_0144,20230407,12:40,Commercial,Phone,OutageReported
TC_0013136,OUT_0006521,CKT_0144,20230406,16:07,Industrial,MobileApp,OutageReported
TC_0013137,OUT_0006521,CKT_0144,20230406,01:14,Commercial,Phone,OutageReported
TC_0013138,OUT_0006521,CKT_0144,20230406,12:56,Residential,MobileApp,OutageReported
TC_0013139,OUT_0006521,CKT_0144,20230405,02:52,Industrial,Web,OutageReported
TC_0013140,OUT_0006522,CKT_0057,20220701,02:52,Industrial,Phone,InfoOnly
TC_0013141,OUT_0006523,CKT_0009,20230901,07:51,Industrial,Phone,OutageReported
TC_0013142,OUT_0006523,CKT_0009,20230831,00:55,Residential,Phone,OutageReported
TC_0013143,OUT_0006524,CKT_0109,20230310,16:40,Residential,Phone,OutageReported
TC_0013144,OUT_0006524,CKT_0109,20230311,21:05,Industrial,Web,OutageReported
TC_0013145,OUT_0006525,CKT_0088,20210908,00:20,Industrial,Web,OutageReported
TC_0013146,OUT_0006526,CKT_0040,20190814,01:32,Commercial,Web,OutageReported
TC_0013147,OUT_0006527,CKT_0084,20200419,10:08,Commercial,MobileApp,OutageReported
TC_0013148,OUT_0006527,CKT_0084,20200418,08:18,Commercial,Phone,OutageReported
TC_0013149,OUT_0006528,CKT_0044,20220216,21:57,Residential,Web,OutageReported
TC_0013150,OUT_0006529,CKT_0015,20210427,08:59,Residential,Phone,OutageReported
TC_0013151,OUT_0006529,CKT_0015,20210427,20:30,Commercial,MobileApp,OutageReported
TC_0013152,OUT_0006530,CKT_0118,20221009,08:09,Commercial,Web,Duplicate
TC_0013153,OUT_0006531,CKT_0138,20240317,19:14,Residential,MobileApp,OutageReported
TC_0013154,OUT_0006532,CKT_0060,20200408,15:09,Commercial,Web,InfoOnly
TC_0013155,OUT_0006532,CKT_0060,20200408,22:15,Industrial,Phone,OutageReported
TC_0013156,OUT_0006533,CKT_0139,20210527,11:52,Industrial,MobileApp,OutageReported
TC_0013157,OUT_0006533,CKT_0139,20210525,12:01,Commercial,Web,OutageReported
TC_0013158,OUT_0006533,CKT_0139,20210525,07:56,Residential,Phone,Duplicate
TC_0013159,OUT_0006533,CKT_0139,20210526,16:48,Industrial,Web,OutageReported
TC_0013160,OUT_0006533,CKT_0139,20210527,20:04,Industrial,Web,OutageReported
TC_0013161,OUT_0006533,CKT_0139,20210525,12:39,Residential,Phone,OutageReported
TC_0013162,OUT_0006534,CKT_0020,20230914,07:58,Residential,Phone,OutageReported
TC_0013163,OUT_0006534,CKT_0020,20230913,21:22,Commercial,Phone,OutageReported
TC_0013164,OUT_0006535,CKT_0048,20190815,11:23,Commercial,MobileApp,OutageReported
TC_0013165,OUT_0006535,CKT_0048,20190814,19:44,Industrial,Phone,OutageReported
TC_0013166,OUT_0006535,CKT_0048,20190815,00:53,Residential,Phone,OutageReported
TC_0013167,OUT_0006537,CKT_0072,20190626,10:49,Residential,MobileApp,OutageReported
TC_0013168,OUT_0006537,CKT_0072,20190624,09:06,Commercial,Phone,OutageReported
TC_0013169,OUT_0006537,CKT_0072,20190626,21:43,Commercial,MobileApp,Duplicate
TC_0013170,OUT_0006538,CKT_0085,20201105,12:02,Commercial,Phone,OutageReported
TC_0013171,OUT_0006538,CKT_0085,20201107,08:19,Commercial,MobileApp,Duplicate
TC_0013172,OUT_0006538,CKT_0085,20201107,08:53,Residential,Web,InfoOnly
TC_0013173,OUT_0006538,CKT_0085,20201107,01:37,Commercial,MobileApp,OutageReported
TC_0013174,OUT_0006538,CKT_0085,20201107,05:23,Industrial,Phone,Duplicate
TC_0013175,OUT_0006539,CKT_0002,20190615,01:28,Residential,Web,Duplicate
TC_0013176,OUT_0006540,CKT_0083,20231128,15:51,Residential,Phone,OutageReported
TC_0013177,OUT_0006540,CKT_0083,20231128,04:21,Industrial,Phone,OutageReported
TC_0013178,OUT_0006540,CKT_0083,20231127,06:12,Industrial,Web,OutageReported
TC_0013179,OUT_0006540,CKT_0083,20231127,11:13,Industrial,MobileApp,InfoOnly
TC_0013180,OUT_0006541,CKT_0087,20210319,11:02,Industrial,Web,OutageReported
TC_0013181,OUT_0006541,CKT_0087,20210320,08:51,Residential,Web,OutageReported
TC_0013182,OUT_0006541,CKT_0087,20210321,03:06,Commercial,Web,OutageReported
TC_0013183,OUT_0006541,CKT_0087,20210319,05:59,Industrial,Web,OutageReported
TC_0013184,OUT_0006542,CKT_0103,20210521,03:34,Industrial,Phone,OutageReported
TC_0013185,OUT_0006542,CKT_0103,20210522,02:31,Residential,Web,OutageReported
TC_0013186,OUT_0006542,CKT_0103,20210522,07:03,Industrial,MobileApp,OutageReported
TC_0013187,OUT_0006543,CKT_0081,20200210,03:06,Industrial,Web,OutageReported
TC_0013188,OUT_0006543,CKT_0081,20200211,14:09,Industrial,MobileApp,InfoOnly
TC_0013189,OUT_0006543,CKT_0081,20200209,14:28,Commercial,Web,OutageReported
TC_0013190,OUT_0006544,CKT_0014,20200109,00:02,Residential,MobileApp,OutageReported
TC_0013191,OUT_0006544,CKT_0014,20200110,12:23,Residential,Web,OutageReported
TC_0013192,OUT_0006545,CKT_0053,20211115,18:01,Residential,Web,OutageReported
TC_0013193,OUT_0006546,CKT_0003,20240812,02:22,Commercial,Web,OutageReported
TC_0013194,OUT_0006547,CKT_0070,20240427,23:49,Commercial,Web,OutageReported
TC_0013195,OUT_0006547,CKT_0070,20240428,08:10,Commercial,Web,OutageReported
TC_0013196,OUT_0006547,CKT_0070,20240428,05:42,Commercial,Phone,Duplicate
TC_0013197,OUT_0006547,CKT_0070,20240428,16:53,Industrial,Web,OutageReported
TC_0013198,OUT_0006549,CKT_0068,20200414,13:04,Residential,MobileApp,OutageReported
TC_0013199,OUT_0006549,CKT_0068,20200414,22:26,Industrial,Web,InfoOnly
TC_0013200,OUT_0006549,CKT_0068,20200413,00:30,Residential,Phone,Duplicate
TC_0013201,OUT_0006551,CKT_0085,20200304,11:24,Commercial,Phone,OutageReported
TC_0013202,OUT_0006551,CKT_0085,20200306,12:06,Industrial,MobileApp,Duplicate
TC_0013203,OUT_0006551,CKT_0085,20200305,20:07,Residential,MobileApp,OutageReported
TC_0013204,OUT_0006551,CKT_0085,20200306,14:02,Industrial,Web,OutageReported
TC_0013205,OUT_0006552,CKT_0107,20200109,03:57,Commercial,Phone,OutageReported
TC_0013206,OUT_0006552,CKT_0107,20200109,07:31,Residential,Phone,Duplicate
TC_0013207,OUT_0006552,CKT_0107,20200108,12:42,Commercial,Web,OutageReported
TC_0013208,OUT_0006553,CKT_0108,20210319,16:34,Residential,Phone,OutageReported
TC_0013209,OUT_0006553,CKT_0108,20210319,12:06,Commercial,MobileApp,Duplicate
TC_0013210,OUT_0006554,CKT_0066,20210920,10:35,Industrial,Phone,OutageReported
TC_0013211,OUT_0006554,CKT_0066,20210921,05:55,Commercial,Web,OutageReported
TC_0013212,OUT_0006554,CKT_0066,20210919,21:23,Residential,Web,OutageReported
TC_0013213,OUT_0006555,CKT_0025,20190911,02:37,Industrial,Phone,OutageReported
TC_0013214,OUT_0006555,CKT_0025,20190911,08:17,Industrial,MobileApp,OutageReported
TC_0013215,OUT_0006556,CKT_0028,20220215,15:20,Commercial,Phone,Duplicate
TC_0013216,OUT_0006556,CKT_0028,20220214,13:17,Residential,Phone,Duplicate
TC_0013217,OUT_0006557,CKT_0001,20220411,05:27,Commercial,Web,Duplicate
TC_0013218,OUT_0006557,CKT_0001,20220411,00:15,Residential,Web,OutageReported
TC_0013219,OUT_0006557,CKT_0001,20220411,17:33,Residential,Phone,OutageReported
TC_0013220,OUT_0006558,CKT_0037,20210424,01:23,Residential,Web,OutageReported
TC_0013221,OUT_0006558,CKT_0037,20210425,22:01,Commercial,MobileApp,OutageReported
TC_0013222,OUT_0006559,CKT_0130,20190827,09:06,Industrial,Phone,OutageReported
TC_0013223,OUT_0006559,CKT_0130,20190825,02:39,Industrial,Phone,Duplicate
TC_0013224,OUT_0006559,CKT_0130,20190827,02:08,Commercial,Phone,OutageReported
TC_0013225,OUT_0006559,CKT_0130,20190827,09:35,Commercial,MobileApp,OutageReported
TC_0013226,OUT_0006560,CKT_0080,20211227,02:12,Commercial,MobileApp,OutageReported
TC_0013227,OUT_0006562,CKT_0104,20220407,17:27,Industrial,Web,Duplicate
TC_0013228,OUT_0006562,CKT_0104,20220409,14:10,Residential,Phone,OutageReported
TC_0013229,OUT_0006562,CKT_0104,20220408,06:36,Commercial,Web,OutageReported
TC_0013230,OUT_0006562,CKT_0104,20220407,05:09,Residential,Phone,OutageReported
TC_0013231,OUT_0006563,CKT_0136,20240221,21:09,Commercial,Web,InfoOnly
TC_0013232,OUT_0006563,CKT_0136,20240220,16:36,Industrial,Web,Duplicate
TC_0013233,OUT_0006564,CKT_0113,20191023,09:34,Residential,MobileApp,OutageReported
TC_0013234,OUT_0006564,CKT_0113,20191023,14:08,Residential,Phone,OutageReported
TC_0013235,OUT_0006564,CKT_0113,20191025,13:17,Commercial,Phone,Duplicate
TC_0013236,OUT_0006565,CKT_0038,20200106,18:31,Residential,MobileApp,OutageReported
TC_0013237,OUT_0006566,CKT_0100,20240719,03:51,Commercial,Phone,Duplicate
TC_0013238,OUT_0006567,CKT_0067,20210129,08:40,Industrial,Phone,OutageReported
TC_0013239,OUT_0006567,CKT_0067,20210129,17:34,Industrial,Phone,OutageReported
TC_0013240,OUT_0006568,CKT_0147,20200429,10:03,Commercial,Phone,InfoOnly
TC_0013241,OUT_0006568,CKT_0147,20200428,07:40,Commercial,Phone,InfoOnly
TC_0013242,OUT_0006569,CKT_0083,20230527,16:29,Residential,Phone,OutageReported
TC_0013243,OUT_0006570,CKT_0049,20231231,10:53,Residential,MobileApp,OutageReported
TC_0013244,OUT_0006571,CKT_0135,20190211,19:25,Commercial,Web,OutageReported
TC_0013245,OUT_0006571,CKT_0135,20190212,16:07,Commercial,Web,OutageReported
TC_0013246,OUT_0006572,CKT_0013,20230929,07:08,Residential,Web,OutageReported
TC_0013247,OUT_0006572,CKT_0013,20230929,23:05,Industrial,MobileApp,OutageReported
TC_0013248,OUT_0006572,CKT_0013,20231001,23:02,Industrial,Web,OutageReported
TC_0013249,OUT_0006572,CKT_0013,20231001,17:20,Industrial,MobileApp,OutageReported
TC_0013250,OUT_0006573,CKT_0009,20220526,13:22,Commercial,Web,Duplicate
TC_0013251,OUT_0006574,CKT_0021,20191126,01:30,Residential,Phone,Duplicate
TC_0013252,OUT_0006574,CKT_0021,20191124,19:41,Residential,Web,OutageReported
TC_0013253,OUT_0006575,CKT_0080,20191003,20:40,Commercial,Web,Duplicate
TC_0013254,OUT_0006576,CKT_0054,20201030,19:58,Residential,MobileApp,OutageReported
TC_0013255,OUT_0006576,CKT_0054,20201031,17:36,Residential,MobileApp,InfoOnly
TC_0013256,OUT_0006576,CKT_0054,20201030,12:31,Residential,Phone,OutageReported
TC_0013257,OUT_0006576,CKT_0054,20201030,05:28,Residential,Web,Duplicate
TC_0013258,OUT_0006576,CKT_0054,20201030,09:15,Commercial,MobileApp,OutageReported
TC_0013259,OUT_0006577,CKT_0007,20230715,13:55,Residential,Phone,Duplicate
TC_0013260,OUT_0006577,CKT_0007,20230717,02:17,Commercial,Web,OutageReported
TC_0013261,OUT_0006577,CKT_0007,20230717,13:01,Residential,MobileApp,Duplicate
TC_0013262,OUT_0006578,CKT_0133,20221231,14:47,Commercial,MobileApp,OutageReported
TC_0013263,OUT_0006579,CKT_0088,20191130,05:16,Industrial,Phone,OutageReported
TC_0013264,OUT_0006579,CKT_0088,20191129,00:55,Residential,Web,OutageReported
TC_0013265,OUT_0006579,CKT_0088,20191129,12:51,Residential,MobileApp,OutageReported
TC_0013266,OUT_0006580,CKT_0098,20240421,12:14,Industrial,Web,OutageReported
TC_0013267,OUT_0006580,CKT_0098,20240421,18:21,Industrial,MobileApp,OutageReported
TC_0013268,OUT_0006581,CKT_0016,20211210,08:31,Industrial,Phone,OutageReported
TC_0013269,OUT_0006581,CKT_0016,20211210,22:53,Industrial,MobileApp,OutageReported
TC_0013270,OUT_0006581,CKT_0016,20211210,19:48,Residential,Web,Duplicate
TC_0013271,OUT_0006581,CKT_0016,20211212,03:39,Industrial,Web,OutageReported
